id,date_received,body,status
4142415,2024-09-11 20:09:33.376842+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 157420, ""date"": 1726078173, ""text"": ""Путь"", ""from_id"": 278579056, ""post_id"": 157403, ""can_delete"": 1, ""post_owner_id"": -54365524}, ""secret"": ""54365524qFGFf234f3g3Ggerg"", ""event_id"": ""5e5dceccddbf93df8d9316098b27ce92222cf272"", ""group_id"": 54365524}",3
4142416,2024-09-11 20:09:33.594899+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 157421, ""date"": 1726078173, ""text"": ""Впереди вас ждет путь мира и гармонии. Вы найдете баланс между работой и личной жизнью, что принесет вам внутреннее удовлетворение. Напишите ваш знак зодиака в комментариях ниже, чтобы получить подробный гороскоп."", ""from_id"": -54365524, ""post_id"": 157403, ""can_delete"": 1, ""post_owner_id"": -54365524, ""reply_to_user"": 278579056, ""reply_to_comment"": 157420, ""is_from_post_author"": true}, ""secret"": ""54365524qFGFf234f3g3Ggerg"", ""event_id"": ""225d53227f69d83fe6d45fc83fcbe21d45f13eaa"", ""group_id"": 54365524}",3
4142417,2024-09-11 20:09:48.406219+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 157422, ""date"": 1726078188, ""text"": ""ПУТЬ"", ""from_id"": 205755690, ""post_id"": 157403, ""can_delete"": 1, ""post_owner_id"": -54365524}, ""secret"": ""54365524qFGFf234f3g3Ggerg"", ""event_id"": ""214061e919dfa36eeb8b6f5bbb98e9e466b84268"", ""group_id"": 54365524}",3
4127905,2024-09-09 12:11:09.067102+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 287878, ""date"": 1725876668, ""text"": ""14 марта"", ""from_id"": 512278883, ""post_id"": 286182, ""can_delete"": 1, ""post_owner_id"": -49575094}, ""event_id"": ""cfeda88ab7eb3f2457b018bc47f96d7d5d7336c1"", ""group_id"": 49575094}",3
4142418,2024-09-11 20:09:48.59777+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 157423, ""date"": 1726078188, ""text"": ""Вас ожидает путь, ведущий к укреплению отношений с близкими людьми. Ваша искренность и открытость станут ключом к гармонии и взаимопониманию. Напишите ваш знак зодиака в комментариях ниже, чтобы получить подробный гороскоп."", ""from_id"": -54365524, ""post_id"": 157403, ""can_delete"": 1, ""post_owner_id"": -54365524, ""reply_to_user"": 205755690, ""reply_to_comment"": 157422, ""is_from_post_author"": true}, ""secret"": ""54365524qFGFf234f3g3Ggerg"", ""event_id"": ""2145614ad913ac6dbeb3e6d88649114f7fe34159"", ""group_id"": 54365524}",3
4142419,2024-09-11 20:09:48.764913+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 143766, ""date"": 1726078188, ""text"": ""Спасибо"", ""from_id"": 261509665, ""post_id"": 143726, ""can_delete"": 1, ""post_owner_id"": -54365581, ""reply_to_user"": 261509665, ""reply_to_comment"": 143764}, ""secret"": ""54365581qFf34g45g54h4"", ""event_id"": ""2e1bc9969ea599c992a0face7338443798a3bf5c"", ""group_id"": 54365581}",3
4142420,2024-09-11 20:10:36.014434+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 157424, ""date"": 1726078235, ""text"": ""ЛЕВ"", ""from_id"": 205755690, ""post_id"": 157403, ""can_delete"": 1, ""post_owner_id"": -54365524, ""reply_to_user"": 205755690, ""reply_to_comment"": 157422}, ""secret"": ""54365524qFGFf234f3g3Ggerg"", ""event_id"": ""ae19c0b90e3d4e29ecb33b595e2628c887e567d8"", ""group_id"": 54365524}",3
4142421,2024-09-11 20:10:36.32869+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 157425, ""date"": 1726078236, ""text"": ""Подробный гороскоп для вас: t.me/+W_FFpw0akStkOGE6#lev"", ""from_id"": -54365524, ""post_id"": 157403, ""can_delete"": 1, ""post_owner_id"": -54365524, ""reply_to_user"": 205755690, ""reply_to_comment"": 157424, ""is_from_post_author"": true}, ""secret"": ""54365524qFGFf234f3g3Ggerg"", ""event_id"": ""3ed3b3624a9012a6e1fb786da73bf2e6e777e15d"", ""group_id"": 54365524}",3
4142422,2024-09-11 20:10:39.423648+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 559788, ""date"": 1726078239, ""text"": ""27 июля"", ""from_id"": 632168942, ""post_id"": 559708, ""can_delete"": 1, ""post_owner_id"": -49573982}, ""event_id"": ""924e4b61fb44ae0f3ca5b3748d87239303e5bb7e"", ""group_id"": 49573982}",3
4142423,2024-09-11 20:10:50.495306+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 141980, ""date"": 1726078250, ""text"": ""Деньги"", ""from_id"": 778189708, ""post_id"": 141857, ""can_delete"": 1, ""post_owner_id"": -54365563}, ""secret"": ""54365563qF43g54g45h4h5"", ""event_id"": ""2077b84d4a3e567eeae0ab349763b8196294d2a8"", ""group_id"": 54365563}",3
4142424,2024-09-11 20:10:50.859151+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 141981, ""date"": 1726078250, ""text"": ""💫 Финансовые возможности скрыты в том направлении, которое давно привлекает, но требует решительности. Напишите ваш знак зодиака в комментариях ниже, чтобы получить подробный гороскоп."", ""from_id"": -54365563, ""post_id"": 141857, ""can_delete"": 1, ""post_owner_id"": -54365563, ""reply_to_user"": 778189708, ""reply_to_comment"": 141980, ""is_from_post_author"": true}, ""secret"": ""54365563qF43g54g45h4h5"", ""event_id"": ""612e6f376b87cb11f6adc91785b460b6f854c357"", ""group_id"": 54365563}",3
4142425,2024-09-11 20:10:56.752824+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 157426, ""date"": 1726078256, ""text"": ""Путь"", ""from_id"": 52536228, ""post_id"": 157403, ""can_delete"": 1, ""post_owner_id"": -54365524}, ""secret"": ""54365524qFGFf234f3g3Ggerg"", ""event_id"": ""74cd9d56489295b532cac92fcd8118284ef8b311"", ""group_id"": 54365524}",3
4142426,2024-09-11 20:10:57.049779+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 157427, ""date"": 1726078256, ""text"": ""Вас ждет путь, ведущий к укреплению уверенности в себе. Вы почувствуете, что готовы к новым вызовам и сможете преодолеть любые преграды. Напишите ваш знак зодиака в комментариях ниже, чтобы получить подробный гороскоп."", ""from_id"": -54365524, ""post_id"": 157403, ""can_delete"": 1, ""post_owner_id"": -54365524, ""reply_to_user"": 52536228, ""reply_to_comment"": 157426, ""is_from_post_author"": true}, ""secret"": ""54365524qFGFf234f3g3Ggerg"", ""event_id"": ""f619889f260bd9cd8213b42677946ab5bc6a700f"", ""group_id"": 54365524}",3
4142427,2024-09-11 20:10:58.782795+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 179320, ""date"": 1726078258, ""text"": ""Деньги"", ""from_id"": 317171159, ""post_id"": 179126, ""can_delete"": 1, ""post_owner_id"": -54365479}, ""secret"": ""54365479qF34f34g43g4h"", ""event_id"": ""6b4d03eab78d9930d1d850600f802e8dcaf9d406"", ""group_id"": 54365479}",3
4127915,2024-09-09 12:16:36.952619+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 287882, ""date"": 1725876996, ""text"": ""26 марта"", ""from_id"": 160584850, ""post_id"": 286182, ""can_delete"": 1, ""post_owner_id"": -49575094}, ""event_id"": ""e589d866d331203d5506cdef8d2e55e1410f5f1c"", ""group_id"": 49575094}",3
4142428,2024-09-11 20:11:07.317007+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 179321, ""date"": 1726078266, ""text"": ""💎 Сотрудничество с другими откроет для вас новые пути роста и финансовый успех. Напишите ваш знак зодиака в комментариях ниже, чтобы получить подробный гороскоп."", ""from_id"": -54365479, ""post_id"": 179126, ""can_delete"": 1, ""post_owner_id"": -54365479, ""reply_to_user"": 317171159, ""reply_to_comment"": 179320, ""is_from_post_author"": true}, ""secret"": ""54365479qF34f34g43g4h"", ""event_id"": ""ed6a70d5a21413ca72541adf0a21ef7f304d603f"", ""group_id"": 54365479}",3
4142429,2024-09-11 20:11:11.262568+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 141982, ""date"": 1726078271, ""text"": ""Стрелец"", ""from_id"": 778189708, ""post_id"": 141857, ""can_delete"": 1, ""post_owner_id"": -54365563, ""reply_to_user"": 778189708, ""reply_to_comment"": 141980}, ""secret"": ""54365563qF43g54g45h4h5"", ""event_id"": ""c49e7bb1a7b7e06447899181a6e6184b9c4a0016"", ""group_id"": 54365563}",3
4142430,2024-09-11 20:11:11.467132+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 141983, ""date"": 1726078271, ""text"": ""Подробный гороскоп для вас: t.me/+E1FtzHxQcgBiMTQy#strelec"", ""from_id"": -54365563, ""post_id"": 141857, ""can_delete"": 1, ""post_owner_id"": -54365563, ""reply_to_user"": 778189708, ""reply_to_comment"": 141982, ""is_from_post_author"": true}, ""secret"": ""54365563qF43g54g45h4h5"", ""event_id"": ""ad8f0abf36958c4e1976ef86780f5e0d2ce170ce"", ""group_id"": 54365563}",3
4142431,2024-09-11 20:11:12.837425+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 157428, ""date"": 1726078272, ""text"": ""[club54365524|ЛЕВ], лев"", ""from_id"": 52536228, ""post_id"": 157403, ""can_delete"": 1, ""post_owner_id"": -54365524, ""reply_to_user"": -54365524, ""reply_to_comment"": 157427}, ""secret"": ""54365524qFGFf234f3g3Ggerg"", ""event_id"": ""11002fec36094601463fac54fc5e788ab856ee37"", ""group_id"": 54365524}",3
4142432,2024-09-11 20:11:13.182957+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 157429, ""date"": 1726078272, ""text"": ""Подробный гороскоп для вас: t.me/+W_FFpw0akStkOGE6#lev"", ""from_id"": -54365524, ""post_id"": 157403, ""can_delete"": 1, ""post_owner_id"": -54365524, ""reply_to_user"": 52536228, ""reply_to_comment"": 157428, ""is_from_post_author"": true}, ""secret"": ""54365524qFGFf234f3g3Ggerg"", ""event_id"": ""d345865853e039e35d2c5fe99090f8e1983d88b7"", ""group_id"": 54365524}",3
4142433,2024-09-11 20:11:13.28658+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 143767, ""date"": 1726078273, ""text"": ""Деньги"", ""from_id"": 261509665, ""post_id"": 143627, ""can_delete"": 1, ""post_owner_id"": -54365581}, ""secret"": ""54365581qFf34g45g54h4"", ""event_id"": ""0858808b4fa2fed1b476359510046e3558b3cec7"", ""group_id"": 54365581}",3
4142434,2024-09-11 20:11:13.482234+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 143768, ""date"": 1726078273, ""text"": ""🍀 Возможности скрыты в новой области, которой вы ещё не касались, пора исследовать неизведанное. Напишите ваш знак зодиака в комментариях ниже, чтобы получить подробный гороскоп."", ""from_id"": -54365581, ""post_id"": 143627, ""can_delete"": 1, ""post_owner_id"": -54365581, ""reply_to_user"": 261509665, ""reply_to_comment"": 143767, ""is_from_post_author"": true}, ""secret"": ""54365581qFf34g45g54h4"", ""event_id"": ""5a5b4aa64379a9057c0d4d879617905965f9b05e"", ""group_id"": 54365581}",3
4142435,2024-09-11 20:11:34.210294+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 143769, ""date"": 1726078294, ""text"": ""Спасибо"", ""from_id"": 261509665, ""post_id"": 143627, ""can_delete"": 1, ""post_owner_id"": -54365581, ""reply_to_user"": 261509665, ""reply_to_comment"": 143767}, ""secret"": ""54365581qFf34g45g54h4"", ""event_id"": ""d48daf0ea5de6e1e951322a52048d447dedfa75a"", ""group_id"": 54365581}",3
4142436,2024-09-11 20:11:43.076884+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 559789, ""date"": 1726078302, ""text"": ""5 июля"", ""from_id"": 147337811, ""post_id"": 559708, ""can_delete"": 1, ""post_owner_id"": -49573982}, ""event_id"": ""9fa10786b39222c60106c82109e3442deda124b3"", ""group_id"": 49573982}",3
4142437,2024-09-11 20:11:52.41946+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 157430, ""date"": 1726078312, ""text"": ""Путь"", ""from_id"": 137350585, ""post_id"": 157403, ""can_delete"": 1, ""post_owner_id"": -54365524}, ""secret"": ""54365524qFGFf234f3g3Ggerg"", ""event_id"": ""d36822dcab60a4963cb75572f57ac5964c418c74"", ""group_id"": 54365524}",3
4142438,2024-09-11 20:11:52.695041+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 157431, ""date"": 1726078312, ""text"": ""Впереди вас ждет путь, ведущий к новым знакомствам и дружеским связям. Ваше окружение расширится, и вы найдете поддержку в новых людях. Напишите ваш знак зодиака в комментариях ниже, чтобы получить подробный гороскоп."", ""from_id"": -54365524, ""post_id"": 157403, ""can_delete"": 1, ""post_owner_id"": -54365524, ""reply_to_user"": 137350585, ""reply_to_comment"": 157430, ""is_from_post_author"": true}, ""secret"": ""54365524qFGFf234f3g3Ggerg"", ""event_id"": ""edc356e0165fad7c88e484cd30ded5e22d1dfc57"", ""group_id"": 54365524}",3
4142439,2024-09-11 20:12:01.350034+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 455941, ""date"": 1726078321, ""text"": ""Кофе"", ""from_id"": 228399617, ""post_id"": 449608, ""can_delete"": 1, ""post_owner_id"": -29038248}, ""secret"": ""29038248qFg45gh45h4h4h4hs4t"", ""event_id"": ""fc26869ace953eaea2cc2e66e6696d78d5beac13"", ""group_id"": 29038248}",3
4142440,2024-09-11 20:12:01.735564+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 455942, ""date"": 1726078321, ""text"": ""Если гуща образовала лист, это предвестие удачи. Ваши дела начнут приносить положительные результаты, и удача будет на вашей стороне. Напишите ваш знак зодиака в комментариях ниже, чтобы получить подробный гороскоп."", ""from_id"": -29038248, ""post_id"": 449608, ""can_delete"": 1, ""post_owner_id"": -29038248, ""reply_to_user"": 228399617, ""reply_to_comment"": 455941, ""is_from_post_author"": true}, ""secret"": ""29038248qFg45gh45h4h4h4hs4t"", ""event_id"": ""17e0564fd22ce6ea713c3bd483ce03d07778b2de"", ""group_id"": 29038248}",3
4142441,2024-09-11 20:12:11.689856+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 288445, ""date"": 1726078331, ""text"": ""Перемены"", ""from_id"": 96092181, ""post_id"": 285822, ""can_delete"": 1, ""post_owner_id"": -49575094}, ""event_id"": ""7e4b4603332b213106a7784be4166d85233f7c4a"", ""group_id"": 49575094}",3
4142442,2024-09-11 20:12:12.031806+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 288446, ""date"": 1726078331, ""text"": ""🌙 Перемены придут в вашу жизнь через новые начинания. Смело беритесь за новые проекты, и успех не заставит себя ждать. Напишите ваш знак зодиака в комментариях ниже, чтобы получить подробный гороскоп."", ""from_id"": -49575094, ""post_id"": 285822, ""can_delete"": 1, ""post_owner_id"": -49575094, ""reply_to_user"": 96092181, ""reply_to_comment"": 288445, ""is_from_post_author"": true}, ""event_id"": ""84bb488f0cd3abdc1645a0acc94418eafc850197"", ""group_id"": 49575094}",3
4142443,2024-09-11 20:12:27.295457+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 559790, ""date"": 1726078347, ""text"": ""21 февраля"", ""from_id"": 255365802, ""post_id"": 559708, ""can_delete"": 1, ""post_owner_id"": -49573982}, ""event_id"": ""2a8bb5974d591b40356b91116bf4c0450a4b3b11"", ""group_id"": 49573982}",3
4142444,2024-09-11 20:12:37.149699+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 288447, ""date"": 1726078356, ""text"": ""Водолей"", ""from_id"": 96092181, ""post_id"": 285822, ""can_delete"": 1, ""post_owner_id"": -49575094}, ""event_id"": ""bdf2aca61d9f5fcd12a6880700e6b7748f086d11"", ""group_id"": 49575094}",3
4142445,2024-09-11 20:12:37.413462+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 288448, ""date"": 1726078357, ""text"": ""Подробный гороскоп для вас: t.me/+tGsYjj5oDKBjYjgy#vodolei"", ""from_id"": -49575094, ""post_id"": 285822, ""can_delete"": 1, ""post_owner_id"": -49575094, ""reply_to_user"": 96092181, ""reply_to_comment"": 288447, ""is_from_post_author"": true}, ""event_id"": ""0231ad621ee807439f75758a9b351ce051650611"", ""group_id"": 49575094}",3
4127933,2024-09-09 12:28:39.076178+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 287884, ""date"": 1725877718, ""text"": ""07 апреля"", ""from_id"": 640096657, ""post_id"": 286182, ""can_delete"": 1, ""post_owner_id"": -49575094}, ""event_id"": ""75fb5996e4c92ceaee748bbfc368efa22903fef3"", ""group_id"": 49575094}",3
4142446,2024-09-11 20:12:48.836346+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 455943, ""date"": 1726078368, ""text"": ""Стрелец"", ""from_id"": 228399617, ""post_id"": 449608, ""can_delete"": 1, ""post_owner_id"": -29038248}, ""secret"": ""29038248qFg45gh45h4h4h4hs4t"", ""event_id"": ""30442cccff686c3d1a38ff98f1d8bb0adad6043f"", ""group_id"": 29038248}",3
4142447,2024-09-11 20:12:49.029281+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 455944, ""date"": 1726078368, ""text"": ""Подробный гороскоп для вас: t.me/+E1FtzHxQcgBiMTQy#strelec"", ""from_id"": -29038248, ""post_id"": 449608, ""can_delete"": 1, ""post_owner_id"": -29038248, ""reply_to_user"": 228399617, ""reply_to_comment"": 455943, ""is_from_post_author"": true}, ""secret"": ""29038248qFg45gh45h4h4h4hs4t"", ""event_id"": ""6c9725399c8b6b03b180bd1fc8b496d06b7a990a"", ""group_id"": 29038248}",3
4142448,2024-09-11 20:12:51.552236+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 559791, ""date"": 1726078371, ""text"": ""20 мая"", ""from_id"": 531334508, ""post_id"": 559708, ""can_delete"": 1, ""post_owner_id"": -49573982}, ""event_id"": ""1b78c02c0562a93edbf9754feb0b9524f7cf7341"", ""group_id"": 49573982}",3
4142449,2024-09-11 20:12:52.452971+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 143305, ""date"": 1726078372, ""text"": ""Перемены"", ""from_id"": 809563466, ""post_id"": 141873, ""can_delete"": 1, ""post_owner_id"": -54365538}, ""secret"": ""54365538qFf3f3g3GGh44h4ju5u"", ""event_id"": ""a065b7ad6324d4aceec569db05468c64143cb669"", ""group_id"": 54365538}",3
4142450,2024-09-11 20:12:52.901892+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 143306, ""date"": 1726078372, ""text"": ""🌙 Ожидайте изменений, которые принесут вам больше радости и удовлетворения. Эти перемены уже совсем близко. Напишите ваш знак зодиака в комментариях ниже, чтобы получить подробный гороскоп."", ""from_id"": -54365538, ""post_id"": 141873, ""can_delete"": 1, ""post_owner_id"": -54365538, ""reply_to_user"": 809563466, ""reply_to_comment"": 143305, ""is_from_post_author"": true}, ""secret"": ""54365538qFf3f3g3GGh44h4ju5u"", ""event_id"": ""f0a7d3f0e50052905f95d48d5363a64f3b7d09dd"", ""group_id"": 54365538}",3
4142451,2024-09-11 20:12:57.379579+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 143307, ""date"": 1726078377, ""text"": ""Путь"", ""from_id"": 732146139, ""post_id"": 143304, ""can_delete"": 1, ""post_owner_id"": -54365538}, ""secret"": ""54365538qFf3f3g3GGh44h4ju5u"", ""event_id"": ""c3012a66d63a4f1b1b00ad9f8b3ab88e1665a815"", ""group_id"": 54365538}",3
4142452,2024-09-11 20:12:57.6079+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 143308, ""date"": 1726078377, ""text"": ""Ваш путь будет связан с гармонией и балансом. Вы найдете способы лучше управлять своим временем и энергией, что принесет вам удовлетворение. Напишите ваш знак зодиака в комментариях ниже, чтобы получить подробный гороскоп."", ""from_id"": -54365538, ""post_id"": 143304, ""can_delete"": 1, ""post_owner_id"": -54365538, ""reply_to_user"": 732146139, ""reply_to_comment"": 143307, ""is_from_post_author"": true}, ""secret"": ""54365538qFf3f3g3GGh44h4ju5u"", ""event_id"": ""3aa240dc9afdab2c3767341206e788861687ec9e"", ""group_id"": 54365538}",3
4142453,2024-09-11 20:12:59.113432+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 559792, ""date"": 1726078378, ""text"": ""Деньги"", ""from_id"": 476398304, ""post_id"": 559405, ""can_delete"": 1, ""post_owner_id"": -49573982}, ""event_id"": ""65d226c74d86e4ffb935aa9ac7f2db990d050862"", ""group_id"": 49573982}",3
4142454,2024-09-11 20:12:59.373718+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 559793, ""date"": 1726078379, ""text"": ""🌸 Финансовый успех связан с тем, что приносит вам радость — следуя своему увлечению, вы найдёте путь к деньгам. Напишите ваш знак зодиака в комментариях ниже, чтобы получить подробный гороскоп."", ""from_id"": -49573982, ""post_id"": 559405, ""can_delete"": 1, ""post_owner_id"": -49573982, ""reply_to_user"": 476398304, ""reply_to_comment"": 559792, ""is_from_post_author"": true}, ""event_id"": ""234c6103393dfb173cc7dd9aebef93c262f731c2"", ""group_id"": 49573982}",3
4142455,2024-09-11 20:13:03.450004+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 288449, ""date"": 1726078383, ""text"": ""11 февраля"", ""from_id"": 68104647, ""post_id"": 288431, ""can_delete"": 1, ""post_owner_id"": -49575094}, ""event_id"": ""7ac73186df8b96c329b529b2957176deefd4fda8"", ""group_id"": 49575094}",3
4142456,2024-09-11 20:13:11.466687+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 157432, ""date"": 1726078391, ""text"": ""Путь"", ""from_id"": 302206778, ""post_id"": 157403, ""can_delete"": 1, ""post_owner_id"": -54365524}, ""secret"": ""54365524qFGFf234f3g3Ggerg"", ""event_id"": ""6e93c3f68a62607e4b9d9854b209180093149963"", ""group_id"": 54365524}",3
4142470,2024-09-11 20:13:25.527516+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 559800, ""date"": 1726078405, ""text"": ""Ваше предсказание: Ваше стремление к гармонии в отношениях принесёт вам радость и удовлетворение. Важно уделять внимание потребностям своих близких.  Подробный гороскоп для вас: t.me/+W_FFpw0akStkOGE6#4august"", ""from_id"": -54365524, ""post_id"": 559708, ""can_delete"": 1, ""post_owner_id"": -49573982, ""reply_to_user"": 572578894, ""reply_to_comment"": 559784}, ""event_id"": ""3e70ff763d0ab09cddd99b704bee02fe6659ea67"", ""group_id"": 49573982}",3
4142471,2024-09-11 20:13:25.546721+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 559802, ""date"": 1726078405, ""text"": ""Ваше предсказание: Скоро вы получите признание за свои достижения и упорный труд. Это может быть как от коллег, так и от близких. Примите это признание с благодарностью и используйте его как мотивацию для дальнейших успехов.  Подробный гороскоп для вас: t.me/+W_FFpw0akStkOGE6#4august"", ""from_id"": -54365524, ""post_id"": 559708, ""can_delete"": 1, ""post_owner_id"": -49573982, ""reply_to_user"": 572578894, ""reply_to_comment"": 559784}, ""event_id"": ""577893ee0221c79ab1bca6f5c1340ae46b8dcece"", ""group_id"": 49573982}",3
4142473,2024-09-11 20:13:27.046815+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 167211, ""date"": 1726078406, ""text"": ""Путь"", ""from_id"": 134370914, ""post_id"": 167210, ""can_delete"": 1, ""post_owner_id"": -54365555}, ""secret"": ""54365555qFf34g4334hm7856m"", ""event_id"": ""df7ed9acbda760ace0030227de777e28de3d8def"", ""group_id"": 54365555}",3
4142474,2024-09-11 20:13:27.263185+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 167212, ""date"": 1726078407, ""text"": ""Ожидайте, что в следующем месяце ваш путь приведет вас к внутреннему покою и умиротворению. Вы найдете время для себя и сможете восстановить силы. Напишите ваш знак зодиака в комментариях ниже, чтобы получить подробный гороскоп."", ""from_id"": -54365555, ""post_id"": 167210, ""can_delete"": 1, ""post_owner_id"": -54365555, ""reply_to_user"": 134370914, ""reply_to_comment"": 167211, ""is_from_post_author"": true}, ""secret"": ""54365555qFf34g4334hm7856m"", ""event_id"": ""4bedd3c76a6e5aa1d5099af1e9c8e05925aa9601"", ""group_id"": 54365555}",3
4142475,2024-09-11 20:13:27.779724+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 559803, ""date"": 1726078407, ""text"": ""Ваше предсказание: Скоро в вашу жизнь войдёт новый проект или возможность, которая потребует от вас значительных усилий. Однако, если вы вложите в это свою энергию и страсть, результаты превзойдут ваши ожидания.  Подробный гороскоп для вас: t.me/+E1FtzHxQcgBiMTQy#8december"", ""from_id"": -54365563, ""post_id"": 559708, ""can_delete"": 1, ""post_owner_id"": -49573982, ""reply_to_user"": 42159339, ""reply_to_comment"": 559785}, ""event_id"": ""47416120f9fadfa81d28b98a143b382e3d8e322e"", ""group_id"": 49573982}",3
4142476,2024-09-11 20:13:27.829616+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 559805, ""date"": 1726078407, ""text"": ""Ваше предсказание: Сегодня ваше внимание к деталям и способность к анализу будут особенно полезными. Используйте это время для того, чтобы тщательно рассмотреть текущие вопросы и подготовиться к важным решениям.  Подробный гороскоп для вас: t.me/+Tp_nePEyByplOTAy#2may"", ""from_id"": -54365479, ""post_id"": 559708, ""can_delete"": 1, ""post_owner_id"": -49573982, ""reply_to_user"": 150426119, ""reply_to_comment"": 559786}, ""event_id"": ""afb7c8d22270db752a2feab506b489843e448bff"", ""group_id"": 49573982}",3
4142477,2024-09-11 20:13:27.849925+02,"{""v"": ""5.74"", ""type"": ""wall_reply_new"", ""object"": {""id"": 559804, ""date"": 1726078407, ""text"": ""Ваше предсказание: Сегодня вам предстоит важное взаимодействие, которое может потребовать от вас проявить мудрость и терпение. Постарайтесь быть открытым к новым идеям и не бойтесь брать на себя ответственность.  Подробный гороскоп для вас: t.me/+Tp_nePEyByplOTAy#2may"", ""from_id"": -54365479, ""post_id"": 559708, ""can_delete"": 1, ""post_owner_id"": -49573982, ""reply_to_user"": 150426119, ""reply_to_comment"": 559786}, ""event_id"": ""dd1c4e01c51d4d7ef59a0933c8a64e479b3d538f"", ""group_id"": 49573982}",3
